Transaction ID,Product ID,Quantity Sold,Transaction Date,Product Name,Category,Price,Total Amount
7097,7,9,2024-08-17,Orange Juice,Beverages,3.0,27.0
7098,16,2,2024-06-21,Tea,Beverages,4.0,8.0
7099,12,6,2023-10-11,Tomato,Produce,1.0,6.0
7100,5,9,2024-05-03,Apple,Produce,0.75,6.75
7101,13,9,2024-07-28,Cereal,Snacks,3.75,33.75
7102,14,7,2023-09-18,Yogurt,Dairy,2.0,14.0
7103,5,4,2024-08-03,Apple,Produce,0.75,3.0
7104,14,6,2024-03-05,Yogurt,Dairy,2.0,12.0
7105,17,8,2024-04-12,Cookies,Snacks,2.5,20.0
7106,18,1,2024-01-10,Chocolate,Snacks,3.0,3.0
7107,9,2,2024-07-03,Ground Beef,Meat,4.5,9.0
7108,8,5,2024-08-13,Chicken Breast,Meat,5.0,25.0
7109,2,8,2024-01-28,Eggs,Dairy,2.5,20.0
7110,8,6,2024-06-02,Chicken Breast,Meat,5.0,30.0
7111,3,6,2024-03-13,Bread,Bakery,1.5,9.0
7112,5,1,2023-10-18,Apple,Produce,0.75,0.75
7113,19,6,2024-08-01,Ice Cream,Frozen Foods,4.5,27.0
7114,13,4,2023-12-25,Cereal,Snacks,3.75,15.0
7115,7,6,2024-07-21,Orange Juice,Beverages,3.0,18.0
7116,5,2,2023-12-22,Apple,Produce,0.75,1.5
7117,16,3,2024-06-21,Tea,Beverages,4.0,12.0
7118,18,3,2024-03-19,Chocolate,Snacks,3.0,9.0
7119,14,7,2024-08-04,Yogurt,Dairy,2.0,14.0
7120,16,8,2024-03-16,Tea,Beverages,4.0,32.0
7121,2,2,2024-06-11,Eggs,Dairy,2.5,5.0
7122,4,3,2023-09-13,Butter,Dairy,4.0,12.0
7123,11,9,2023-11-20,Lettuce,Produce,1.25,11.25
7124,5,3,2024-05-03,Apple,Produce,0.75,2.25
7125,2,4,2024-02-12,Eggs,Dairy,2.5,10.0
7126,7,7,2024-02-22,Orange Juice,Beverages,3.0,21.0
7127,11,7,2024-06-01,Lettuce,Produce,1.25,8.75
7128,1,7,2024-02-09,Milk,Dairy,3.5,24.5
7129,14,8,2024-08-02,Yogurt,Dairy,2.0,16.0
7130,6,4,2023-08-31,Banana,Produce,0.5,2.0
7131,11,4,2024-05-16,Lettuce,Produce,1.25,5.0
7132,6,1,2024-03-21,Banana,Produce,0.5,0.5
7133,1,3,2023-12-21,Milk,Dairy,3.5,10.5
7134,2,7,2023-09-03,Eggs,Dairy,2.5,17.5
7135,7,1,2024-03-12,Orange Juice,Beverages,3.0,3.0
7136,5,9,2024-04-08,Apple,Produce,0.75,6.75
7137,15,4,2024-01-09,Coffee,Beverages,5.0,20.0
7138,16,3,2024-03-06,Tea,Beverages,4.0,12.0
7139,9,3,2023-08-31,Ground Beef,Meat,4.5,13.5
7140,16,9,2024-06-23,Tea,Beverages,4.0,36.0
7141,3,6,2023-10-06,Bread,Bakery,1.5,9.0
7142,3,1,2023-10-24,Bread,Bakery,1.5,1.5
7143,14,2,2024-03-03,Yogurt,Dairy,2.0,4.0
7144,3,8,2024-07-03,Bread,Bakery,1.5,12.0
7145,10,8,2024-02-09,Salmon,Seafood,8.0,64.0
7146,9,5,2023-12-08,Ground Beef,Meat,4.5,22.5
7147,3,8,2023-09-19,Bread,Bakery,1.5,12.0
7148,13,2,2024-05-30,Cereal,Snacks,3.75,7.5
7149,3,1,2024-02-13,Bread,Bakery,1.5,1.5
7150,7,5,2024-05-15,Orange Juice,Beverages,3.0,15.0
7151,17,5,2023-12-07,Cookies,Snacks,2.5,12.5
7152,7,3,2023-12-01,Orange Juice,Beverages,3.0,9.0
7153,2,2,2024-03-02,Eggs,Dairy,2.5,5.0
7154,18,1,2024-07-31,Chocolate,Snacks,3.0,3.0
7155,20,1,2024-07-11,Pizza,Frozen Foods,6.0,6.0
7156,6,7,2024-08-15,Banana,Produce,0.5,3.5
7157,15,3,2023-09-03,Coffee,Beverages,5.0,15.0
7158,2,2,2023-11-25,Eggs,Dairy,2.5,5.0
7159,18,2,2024-08-07,Chocolate,Snacks,3.0,6.0
7160,5,4,2024-07-06,Apple,Produce,0.75,3.0
7161,13,1,2024-05-09,Cereal,Snacks,3.75,3.75
7162,16,1,2024-01-19,Tea,Beverages,4.0,4.0
7163,9,7,2024-07-06,Ground Beef,Meat,4.5,31.5
7164,11,3,2024-01-20,Lettuce,Produce,1.25,3.75
7165,9,8,2023-10-27,Ground Beef,Meat,4.5,36.0
7166,17,8,2024-02-08,Cookies,Snacks,2.5,20.0
7167,3,4,2024-02-02,Bread,Bakery,1.5,6.0
7168,17,6,2023-08-30,Cookies,Snacks,2.5,15.0
7169,11,7,2024-04-04,Lettuce,Produce,1.25,8.75
7170,11,9,2024-02-01,Lettuce,Produce,1.25,11.25
7171,11,4,2024-02-10,Lettuce,Produce,1.25,5.0
7172,6,9,2023-12-25,Banana,Produce,0.5,4.5
7173,13,4,2023-12-16,Cereal,Snacks,3.75,15.0
7174,16,2,2024-03-01,Tea,Beverages,4.0,8.0
7175,1,2,2024-04-18,Milk,Dairy,3.5,7.0
7176,8,8,2024-07-08,Chicken Breast,Meat,5.0,40.0
7177,5,7,2024-02-03,Apple,Produce,0.75,5.25
7178,14,6,2023-11-26,Yogurt,Dairy,2.0,12.0
7179,14,2,2023-11-02,Yogurt,Dairy,2.0,4.0
7180,17,5,2024-04-02,Cookies,Snacks,2.5,12.5
7181,10,8,2023-11-13,Salmon,Seafood,8.0,64.0
7182,3,4,2024-04-28,Bread,Bakery,1.5,6.0
7183,20,7,2024-02-01,Pizza,Frozen Foods,6.0,42.0
7184,10,4,2024-02-28,Salmon,Seafood,8.0,32.0
7185,9,3,2024-05-02,Ground Beef,Meat,4.5,13.5
7186,13,4,2023-09-04,Cereal,Snacks,3.75,15.0
7187,10,4,2024-01-15,Salmon,Seafood,8.0,32.0
7188,8,7,2023-11-01,Chicken Breast,Meat,5.0,35.0
7189,16,7,2023-12-29,Tea,Beverages,4.0,28.0
7190,18,9,2023-11-12,Chocolate,Snacks,3.0,27.0
7191,13,7,2024-04-02,Cereal,Snacks,3.75,26.25
7192,2,7,2024-06-22,Eggs,Dairy,2.5,17.5
7193,17,9,2023-09-13,Cookies,Snacks,2.5,22.5
7194,20,8,2023-12-02,Pizza,Frozen Foods,6.0,48.0
7195,20,9,2023-10-29,Pizza,Frozen Foods,6.0,54.0
7196,14,2,2024-03-03,Yogurt,Dairy,2.0,4.0
7197,7,5,2024-02-04,Orange Juice,Beverages,3.0,15.0
7198,15,5,2024-06-25,Coffee,Beverages,5.0,25.0
7199,17,7,2024-04-28,Cookies,Snacks,2.5,17.5
7200,5,7,2024-02-20,Apple,Produce,0.75,5.25
7201,16,2,2024-05-17,Tea,Beverages,4.0,8.0
7202,8,5,2024-05-18,Chicken Breast,Meat,5.0,25.0
7203,5,7,2024-02-28,Apple,Produce,0.75,5.25
7204,18,3,2024-07-28,Chocolate,Snacks,3.0,9.0
7205,5,2,2023-08-27,Apple,Produce,0.75,1.5
7206,9,1,2024-04-30,Ground Beef,Meat,4.5,4.5
7207,18,8,2023-12-30,Chocolate,Snacks,3.0,24.0
7208,11,8,2024-06-16,Lettuce,Produce,1.25,10.0
7209,19,2,2024-04-19,Ice Cream,Frozen Foods,4.5,9.0
7210,5,1,2023-09-30,Apple,Produce,0.75,0.75
7211,17,1,2023-09-08,Cookies,Snacks,2.5,2.5
7212,5,1,2023-12-01,Apple,Produce,0.75,0.75
7213,5,8,2024-01-03,Apple,Produce,0.75,6.0
7214,10,3,2024-08-01,Salmon,Seafood,8.0,24.0
7215,1,4,2024-07-20,Milk,Dairy,3.5,14.0
7216,12,1,2023-10-23,Tomato,Produce,1.0,1.0
7217,2,3,2024-06-02,Eggs,Dairy,2.5,7.5
7218,10,4,2023-11-01,Salmon,Seafood,8.0,32.0
7219,20,7,2024-08-11,Pizza,Frozen Foods,6.0,42.0
7220,4,7,2024-01-28,Butter,Dairy,4.0,28.0
7221,9,7,2024-02-29,Ground Beef,Meat,4.5,31.5
7222,10,2,2024-07-07,Salmon,Seafood,8.0,16.0
7223,2,1,2024-01-31,Eggs,Dairy,2.5,2.5
7224,18,1,2024-06-10,Chocolate,Snacks,3.0,3.0
7225,17,1,2023-09-24,Cookies,Snacks,2.5,2.5
7226,4,7,2023-11-28,Butter,Dairy,4.0,28.0
7227,13,2,2024-06-09,Cereal,Snacks,3.75,7.5
7228,5,2,2023-11-20,Apple,Produce,0.75,1.5
7229,3,1,2024-01-17,Bread,Bakery,1.5,1.5
7230,14,9,2024-04-09,Yogurt,Dairy,2.0,18.0
7231,13,7,2024-01-15,Cereal,Snacks,3.75,26.25
7232,5,4,2023-11-09,Apple,Produce,0.75,3.0
7233,5,5,2024-07-18,Apple,Produce,0.75,3.75
7234,3,2,2024-02-10,Bread,Bakery,1.5,3.0
7235,8,1,2024-01-19,Chicken Breast,Meat,5.0,5.0
7236,12,4,2024-01-04,Tomato,Produce,1.0,4.0
7237,14,9,2023-10-23,Yogurt,Dairy,2.0,18.0
7238,19,3,2024-08-08,Ice Cream,Frozen Foods,4.5,13.5
7239,14,2,2024-02-26,Yogurt,Dairy,2.0,4.0
7240,1,9,2023-10-12,Milk,Dairy,3.5,31.5
7241,20,4,2024-02-06,Pizza,Frozen Foods,6.0,24.0
7242,12,7,2024-06-10,Tomato,Produce,1.0,7.0
7243,8,8,2023-08-21,Chicken Breast,Meat,5.0,40.0
7244,20,5,2024-03-06,Pizza,Frozen Foods,6.0,30.0
7245,12,2,2024-03-26,Tomato,Produce,1.0,2.0
7246,6,8,2024-03-31,Banana,Produce,0.5,4.0
7247,16,1,2024-03-06,Tea,Beverages,4.0,4.0
7248,14,2,2024-07-19,Yogurt,Dairy,2.0,4.0
7249,4,8,2023-12-07,Butter,Dairy,4.0,32.0
7250,10,2,2024-08-08,Salmon,Seafood,8.0,16.0
7251,17,5,2024-07-03,Cookies,Snacks,2.5,12.5
7252,9,9,2024-03-20,Ground Beef,Meat,4.5,40.5
7253,3,9,2024-05-21,Bread,Bakery,1.5,13.5
7254,18,2,2024-07-30,Chocolate,Snacks,3.0,6.0
7255,5,4,2024-07-14,Apple,Produce,0.75,3.0
7256,20,3,2023-08-24,Pizza,Frozen Foods,6.0,18.0
7257,8,9,2023-09-14,Chicken Breast,Meat,5.0,45.0
7258,4,5,2024-01-04,Butter,Dairy,4.0,20.0
7259,13,9,2023-11-17,Cereal,Snacks,3.75,33.75
7260,3,9,2023-10-17,Bread,Bakery,1.5,13.5
7261,9,7,2024-08-06,Ground Beef,Meat,4.5,31.5
7262,10,6,2024-05-28,Salmon,Seafood,8.0,48.0
7263,13,6,2023-10-02,Cereal,Snacks,3.75,22.5
7264,10,6,2024-03-29,Salmon,Seafood,8.0,48.0
7265,16,4,2024-02-28,Tea,Beverages,4.0,16.0
7266,7,8,2024-04-27,Orange Juice,Beverages,3.0,24.0
7267,3,2,2023-09-25,Bread,Bakery,1.5,3.0
7268,4,9,2024-03-02,Butter,Dairy,4.0,36.0
7269,5,5,2024-02-09,Apple,Produce,0.75,3.75
7270,16,1,2024-03-13,Tea,Beverages,4.0,4.0
7271,1,3,2024-01-25,Milk,Dairy,3.5,10.5
7272,11,3,2024-02-28,Lettuce,Produce,1.25,3.75
7273,6,3,2024-07-28,Banana,Produce,0.5,1.5
7274,15,9,2023-09-17,Coffee,Beverages,5.0,45.0
7275,12,9,2023-12-16,Tomato,Produce,1.0,9.0
7276,8,9,2024-06-05,Chicken Breast,Meat,5.0,45.0
7277,13,6,2024-05-19,Cereal,Snacks,3.75,22.5
7278,7,3,2024-07-12,Orange Juice,Beverages,3.0,9.0
7279,13,1,2023-11-27,Cereal,Snacks,3.75,3.75
7280,16,1,2023-09-30,Tea,Beverages,4.0,4.0
7281,12,3,2024-02-12,Tomato,Produce,1.0,3.0
7282,6,5,2024-06-08,Banana,Produce,0.5,2.5
7283,9,1,2024-04-16,Ground Beef,Meat,4.5,4.5
7284,8,5,2024-06-30,Chicken Breast,Meat,5.0,25.0
7285,11,1,2023-11-21,Lettuce,Produce,1.25,1.25
7286,18,2,2024-01-22,Chocolate,Snacks,3.0,6.0
7287,18,6,2024-06-04,Chocolate,Snacks,3.0,18.0
7288,3,1,2024-06-20,Bread,Bakery,1.5,1.5
7289,4,9,2023-10-05,Butter,Dairy,4.0,36.0
7290,15,1,2023-11-28,Coffee,Beverages,5.0,5.0
7291,8,4,2023-10-23,Chicken Breast,Meat,5.0,20.0
7292,15,2,2024-04-11,Coffee,Beverages,5.0,10.0
7293,1,8,2023-08-27,Milk,Dairy,3.5,28.0
7294,18,7,2023-12-29,Chocolate,Snacks,3.0,21.0
7295,11,5,2023-11-13,Lettuce,Produce,1.25,6.25
7296,19,7,2024-07-19,Ice Cream,Frozen Foods,4.5,31.5
7297,4,6,2024-03-27,Butter,Dairy,4.0,24.0
7298,9,5,2023-09-11,Ground Beef,Meat,4.5,22.5
7299,10,1,2023-12-08,Salmon,Seafood,8.0,8.0
7300,8,6,2024-08-02,Chicken Breast,Meat,5.0,30.0
7301,1,5,2024-05-09,Milk,Dairy,3.5,17.5
7302,19,8,2024-02-28,Ice Cream,Frozen Foods,4.5,36.0
7303,20,6,2024-05-23,Pizza,Frozen Foods,6.0,36.0
7304,9,5,2024-02-28,Ground Beef,Meat,4.5,22.5
7305,4,8,2024-01-05,Butter,Dairy,4.0,32.0
7306,4,8,2024-01-05,Butter,Dairy,4.0,32.0
7307,1,7,2023-12-23,Milk,Dairy,3.5,24.5
7308,10,4,2024-01-09,Salmon,Seafood,8.0,32.0
7309,15,7,2024-02-18,Coffee,Beverages,5.0,35.0
7310,14,5,2024-01-06,Yogurt,Dairy,2.0,10.0
7311,9,3,2023-12-22,Ground Beef,Meat,4.5,13.5
7312,20,9,2023-11-25,Pizza,Frozen Foods,6.0,54.0
7313,12,3,2024-02-16,Tomato,Produce,1.0,3.0
7314,3,1,2024-01-23,Bread,Bakery,1.5,1.5
7315,18,4,2023-11-27,Chocolate,Snacks,3.0,12.0
7316,9,9,2024-03-25,Ground Beef,Meat,4.5,40.5
7317,5,7,2024-04-05,Apple,Produce,0.75,5.25
7318,17,1,2024-07-31,Cookies,Snacks,2.5,2.5
7319,12,2,2023-11-15,Tomato,Produce,1.0,2.0
7320,5,5,2024-06-11,Apple,Produce,0.75,3.75
7321,4,5,2024-07-17,Butter,Dairy,4.0,20.0
7322,17,8,2023-10-17,Cookies,Snacks,2.5,20.0
7323,10,6,2023-10-18,Salmon,Seafood,8.0,48.0
7324,14,9,2023-09-14,Yogurt,Dairy,2.0,18.0
7325,7,7,2024-04-11,Orange Juice,Beverages,3.0,21.0
7326,5,2,2024-08-01,Apple,Produce,0.75,1.5
7327,3,9,2024-05-10,Bread,Bakery,1.5,13.5
7328,2,3,2023-08-27,Eggs,Dairy,2.5,7.5
7329,19,8,2023-08-23,Ice Cream,Frozen Foods,4.5,36.0
7330,19,6,2024-04-14,Ice Cream,Frozen Foods,4.5,27.0
7331,3,2,2024-02-18,Bread,Bakery,1.5,3.0
7332,18,2,2023-09-04,Chocolate,Snacks,3.0,6.0
7333,17,1,2024-01-12,Cookies,Snacks,2.5,2.5
7334,15,9,2023-08-31,Coffee,Beverages,5.0,45.0
7335,2,9,2023-12-02,Eggs,Dairy,2.5,22.5
7336,2,1,2023-08-23,Eggs,Dairy,2.5,2.5
7337,11,2,2023-09-12,Lettuce,Produce,1.25,2.5
7338,5,7,2024-07-03,Apple,Produce,0.75,5.25
7339,6,5,2023-09-30,Banana,Produce,0.5,2.5
7340,9,1,2024-02-14,Ground Beef,Meat,4.5,4.5
7341,8,3,2023-10-30,Chicken Breast,Meat,5.0,15.0
7342,16,4,2024-05-21,Tea,Beverages,4.0,16.0
7343,5,6,2023-11-08,Apple,Produce,0.75,4.5
7344,16,7,2023-12-19,Tea,Beverages,4.0,28.0
7345,7,5,2024-05-25,Orange Juice,Beverages,3.0,15.0
7346,15,4,2023-10-05,Coffee,Beverages,5.0,20.0
7347,3,1,2023-11-07,Bread,Bakery,1.5,1.5
7348,6,3,2024-04-08,Banana,Produce,0.5,1.5
7349,18,1,2023-12-24,Chocolate,Snacks,3.0,3.0
7350,2,8,2024-04-12,Eggs,Dairy,2.5,20.0
7351,16,9,2023-12-04,Tea,Beverages,4.0,36.0
7352,7,7,2024-05-29,Orange Juice,Beverages,3.0,21.0
7353,10,9,2024-05-23,Salmon,Seafood,8.0,72.0
7354,8,4,2024-08-12,Chicken Breast,Meat,5.0,20.0
7355,8,1,2023-08-21,Chicken Breast,Meat,5.0,5.0
7356,1,1,2024-03-15,Milk,Dairy,3.5,3.5
7357,20,4,2023-11-25,Pizza,Frozen Foods,6.0,24.0
7358,11,9,2024-04-16,Lettuce,Produce,1.25,11.25
7359,7,8,2024-02-12,Orange Juice,Beverages,3.0,24.0
7360,10,1,2023-12-29,Salmon,Seafood,8.0,8.0
7361,18,7,2023-10-16,Chocolate,Snacks,3.0,21.0
7362,10,6,2024-05-20,Salmon,Seafood,8.0,48.0
7363,15,3,2024-03-08,Coffee,Beverages,5.0,15.0
7364,18,3,2024-06-04,Chocolate,Snacks,3.0,9.0
7365,14,6,2024-07-14,Yogurt,Dairy,2.0,12.0
7366,2,2,2024-04-19,Eggs,Dairy,2.5,5.0
7367,6,1,2024-04-16,Banana,Produce,0.5,0.5
7368,8,3,2023-11-24,Chicken Breast,Meat,5.0,15.0
7369,1,9,2024-03-10,Milk,Dairy,3.5,31.5
7370,10,9,2023-12-23,Salmon,Seafood,8.0,72.0
7371,11,4,2023-09-17,Lettuce,Produce,1.25,5.0
7372,2,5,2023-10-22,Eggs,Dairy,2.5,12.5
7373,2,5,2024-05-28,Eggs,Dairy,2.5,12.5
7374,9,8,2024-02-11,Ground Beef,Meat,4.5,36.0
7375,5,8,2023-09-05,Apple,Produce,0.75,6.0
7376,16,6,2024-01-11,Tea,Beverages,4.0,24.0
7377,20,8,2023-11-21,Pizza,Frozen Foods,6.0,48.0
7378,15,2,2024-05-20,Coffee,Beverages,5.0,10.0
7379,4,4,2024-02-08,Butter,Dairy,4.0,16.0
7380,20,5,2024-05-26,Pizza,Frozen Foods,6.0,30.0
7381,9,2,2023-10-26,Ground Beef,Meat,4.5,9.0
7382,15,5,2024-08-04,Coffee,Beverages,5.0,25.0
7383,18,7,2024-02-02,Chocolate,Snacks,3.0,21.0
7384,10,9,2024-05-20,Salmon,Seafood,8.0,72.0
7385,14,3,2024-05-28,Yogurt,Dairy,2.0,6.0
7386,10,2,2024-02-03,Salmon,Seafood,8.0,16.0
7387,14,1,2024-01-26,Yogurt,Dairy,2.0,2.0
7388,20,3,2024-04-07,Pizza,Frozen Foods,6.0,18.0
7389,10,5,2024-08-09,Salmon,Seafood,8.0,40.0
7390,9,1,2023-10-05,Ground Beef,Meat,4.5,4.5
7391,4,5,2024-03-09,Butter,Dairy,4.0,20.0
7392,13,6,2023-08-31,Cereal,Snacks,3.75,22.5
7393,16,6,2024-05-15,Tea,Beverages,4.0,24.0
7394,7,2,2023-10-07,Orange Juice,Beverages,3.0,6.0
7395,1,4,2024-03-28,Milk,Dairy,3.5,14.0
7396,3,1,2024-05-03,Bread,Bakery,1.5,1.5
7397,14,9,2023-08-21,Yogurt,Dairy,2.0,18.0
7398,11,4,2024-07-05,Lettuce,Produce,1.25,5.0
7399,15,2,2024-03-15,Coffee,Beverages,5.0,10.0
7400,15,3,2023-09-02,Coffee,Beverages,5.0,15.0
7401,4,4,2024-04-25,Butter,Dairy,4.0,16.0
7402,7,3,2023-09-30,Orange Juice,Beverages,3.0,9.0
7403,12,7,2024-06-13,Tomato,Produce,1.0,7.0
7404,15,7,2024-02-23,Coffee,Beverages,5.0,35.0
7405,17,7,2024-01-12,Cookies,Snacks,2.5,17.5
7406,17,1,2023-09-30,Cookies,Snacks,2.5,2.5
7407,1,3,2023-12-08,Milk,Dairy,3.5,10.5
7408,9,6,2024-01-10,Ground Beef,Meat,4.5,27.0
7409,16,1,2024-02-17,Tea,Beverages,4.0,4.0
7410,2,8,2024-02-09,Eggs,Dairy,2.5,20.0
7411,6,3,2024-06-10,Banana,Produce,0.5,1.5
7412,16,3,2024-06-11,Tea,Beverages,4.0,12.0
7413,9,3,2024-06-24,Ground Beef,Meat,4.5,13.5
7414,8,4,2024-07-14,Chicken Breast,Meat,5.0,20.0
7415,10,6,2024-08-10,Salmon,Seafood,8.0,48.0
7416,2,5,2024-02-20,Eggs,Dairy,2.5,12.5
7417,5,7,2024-06-18,Apple,Produce,0.75,5.25
7418,14,1,2023-12-06,Yogurt,Dairy,2.0,2.0
7419,2,1,2024-01-21,Eggs,Dairy,2.5,2.5
7420,12,3,2024-03-02,Tomato,Produce,1.0,3.0
7421,6,2,2024-03-28,Banana,Produce,0.5,1.0
7422,18,8,2024-01-11,Chocolate,Snacks,3.0,24.0
7423,18,5,2023-12-11,Chocolate,Snacks,3.0,15.0
7424,6,6,2023-09-20,Banana,Produce,0.5,3.0
7425,3,1,2024-02-06,Bread,Bakery,1.5,1.5
7426,8,8,2024-05-11,Chicken Breast,Meat,5.0,40.0
7427,9,6,2024-02-19,Ground Beef,Meat,4.5,27.0
7428,13,3,2024-07-10,Cereal,Snacks,3.75,11.25
7429,10,3,2024-01-19,Salmon,Seafood,8.0,24.0
7430,13,3,2023-11-04,Cereal,Snacks,3.75,11.25
7431,9,4,2024-07-03,Ground Beef,Meat,4.5,18.0
7432,8,9,2024-07-09,Chicken Breast,Meat,5.0,45.0
7433,12,9,2023-11-11,Tomato,Produce,1.0,9.0
7434,17,2,2024-05-07,Cookies,Snacks,2.5,5.0
7435,1,1,2023-12-23,Milk,Dairy,3.5,3.5
7436,5,4,2023-11-07,Apple,Produce,0.75,3.0
7437,2,2,2024-08-07,Eggs,Dairy,2.5,5.0
7438,8,6,2024-05-16,Chicken Breast,Meat,5.0,30.0
7439,10,2,2024-02-25,Salmon,Seafood,8.0,16.0
7440,3,7,2023-10-21,Bread,Bakery,1.5,10.5
7441,4,1,2024-05-19,Butter,Dairy,4.0,4.0
7442,18,4,2023-10-09,Chocolate,Snacks,3.0,12.0
7443,1,3,2024-02-16,Milk,Dairy,3.5,10.5
7444,12,5,2024-04-18,Tomato,Produce,1.0,5.0
7445,15,4,2023-12-13,Coffee,Beverages,5.0,20.0
7446,9,8,2023-09-17,Ground Beef,Meat,4.5,36.0
7447,11,1,2024-02-21,Lettuce,Produce,1.25,1.25
7448,10,8,2024-01-12,Salmon,Seafood,8.0,64.0
7449,14,8,2023-09-29,Yogurt,Dairy,2.0,16.0
7450,16,8,2024-04-06,Tea,Beverages,4.0,32.0
7451,11,7,2024-02-07,Lettuce,Produce,1.25,8.75
7452,2,6,2023-08-27,Eggs,Dairy,2.5,15.0
7453,5,1,2024-07-10,Apple,Produce,0.75,0.75
7454,16,8,2023-12-19,Tea,Beverages,4.0,32.0
7455,16,2,2024-08-04,Tea,Beverages,4.0,8.0
7456,20,9,2023-10-08,Pizza,Frozen Foods,6.0,54.0
7457,1,8,2023-10-08,Milk,Dairy,3.5,28.0
7458,5,1,2024-04-01,Apple,Produce,0.75,0.75
7459,13,3,2024-02-03,Cereal,Snacks,3.75,11.25
7460,13,5,2024-03-20,Cereal,Snacks,3.75,18.75
7461,7,8,2023-12-24,Orange Juice,Beverages,3.0,24.0
7462,5,4,2024-07-18,Apple,Produce,0.75,3.0
7463,9,9,2024-01-23,Ground Beef,Meat,4.5,40.5
7464,14,2,2024-04-09,Yogurt,Dairy,2.0,4.0
7465,2,3,2023-10-10,Eggs,Dairy,2.5,7.5
7466,12,9,2024-03-27,Tomato,Produce,1.0,9.0
7467,5,5,2024-04-11,Apple,Produce,0.75,3.75
7468,16,1,2023-12-22,Tea,Beverages,4.0,4.0
7469,17,6,2023-11-03,Cookies,Snacks,2.5,15.0
7470,9,6,2024-07-21,Ground Beef,Meat,4.5,27.0
7471,15,4,2023-11-29,Coffee,Beverages,5.0,20.0
7472,6,8,2023-11-23,Banana,Produce,0.5,4.0
7473,6,9,2024-07-24,Banana,Produce,0.5,4.5
7474,10,2,2024-03-01,Salmon,Seafood,8.0,16.0
7475,2,1,2024-03-18,Eggs,Dairy,2.5,2.5
7476,16,9,2024-04-17,Tea,Beverages,4.0,36.0
7477,20,7,2024-01-20,Pizza,Frozen Foods,6.0,42.0
7478,17,5,2023-09-12,Cookies,Snacks,2.5,12.5
7479,16,1,2024-04-04,Tea,Beverages,4.0,4.0
7480,14,1,2024-04-09,Yogurt,Dairy,2.0,2.0
7481,19,7,2024-02-21,Ice Cream,Frozen Foods,4.5,31.5
7482,9,6,2024-02-06,Ground Beef,Meat,4.5,27.0
7483,9,6,2023-12-02,Ground Beef,Meat,4.5,27.0
7484,9,2,2024-01-28,Ground Beef,Meat,4.5,9.0
7485,10,5,2024-02-01,Salmon,Seafood,8.0,40.0
7486,8,4,2023-12-15,Chicken Breast,Meat,5.0,20.0
7487,11,4,2023-11-10,Lettuce,Produce,1.25,5.0
7488,19,1,2023-12-09,Ice Cream,Frozen Foods,4.5,4.5
7489,15,4,2024-06-30,Coffee,Beverages,5.0,20.0
7490,10,3,2024-07-01,Salmon,Seafood,8.0,24.0
7491,4,4,2024-06-07,Butter,Dairy,4.0,16.0
7492,16,5,2024-05-25,Tea,Beverages,4.0,20.0
7493,14,5,2023-09-30,Yogurt,Dairy,2.0,10.0
7494,15,3,2023-11-08,Coffee,Beverages,5.0,15.0
7495,20,4,2024-04-12,Pizza,Frozen Foods,6.0,24.0
7496,1,9,2024-05-19,Milk,Dairy,3.5,31.5
7497,16,2,2024-08-14,Tea,Beverages,4.0,8.0
7498,4,7,2024-01-13,Butter,Dairy,4.0,28.0
7499,9,2,2023-09-12,Ground Beef,Meat,4.5,9.0
7500,14,7,2023-11-26,Yogurt,Dairy,2.0,14.0
7501,16,6,2024-08-01,Tea,Beverages,4.0,24.0
7502,10,5,2024-01-17,Salmon,Seafood,8.0,40.0
7503,5,9,2023-12-27,Apple,Produce,0.75,6.75
7504,4,4,2023-11-20,Butter,Dairy,4.0,16.0
7505,7,2,2023-10-18,Orange Juice,Beverages,3.0,6.0
7506,10,5,2023-11-29,Salmon,Seafood,8.0,40.0
7507,1,3,2024-02-09,Milk,Dairy,3.5,10.5
7508,10,6,2023-11-09,Salmon,Seafood,8.0,48.0
7509,19,2,2023-09-21,Ice Cream,Frozen Foods,4.5,9.0
7510,14,7,2024-07-21,Yogurt,Dairy,2.0,14.0
7511,15,6,2024-07-01,Coffee,Beverages,5.0,30.0
7512,17,2,2024-04-16,Cookies,Snacks,2.5,5.0
7513,19,1,2024-05-29,Ice Cream,Frozen Foods,4.5,4.5
7514,12,7,2024-04-04,Tomato,Produce,1.0,7.0
7515,19,9,2024-06-25,Ice Cream,Frozen Foods,4.5,40.5
7516,3,5,2024-07-24,Bread,Bakery,1.5,7.5
7517,16,6,2024-02-28,Tea,Beverages,4.0,24.0
7518,8,3,2023-11-17,Chicken Breast,Meat,5.0,15.0
7519,12,5,2023-11-18,Tomato,Produce,1.0,5.0
7520,4,2,2024-03-05,Butter,Dairy,4.0,8.0
7521,8,9,2024-06-05,Chicken Breast,Meat,5.0,45.0
7522,13,6,2024-05-14,Cereal,Snacks,3.75,22.5
7523,6,1,2024-03-26,Banana,Produce,0.5,0.5
7524,6,3,2023-10-14,Banana,Produce,0.5,1.5
7525,1,5,2024-02-03,Milk,Dairy,3.5,17.5
7526,11,7,2023-08-20,Lettuce,Produce,1.25,8.75
7527,11,5,2024-07-22,Lettuce,Produce,1.25,6.25
7528,9,8,2024-03-11,Ground Beef,Meat,4.5,36.0
7529,6,9,2023-11-13,Banana,Produce,0.5,4.5
7530,18,2,2023-12-18,Chocolate,Snacks,3.0,6.0
